app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779515568148064, ref_stop_time: 779515568326204, actual_exe_time: 178140, task_app_start_time:779515566029944, task_sched_time:779515567302994
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779515568672404, ref_stop_time: 779515568750944, actual_exe_time: 78540, task_app_start_time:779515567559644, task_sched_time:779515568668504
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779515569517204, ref_stop_time: 779515569599404, actual_exe_time: 82200, task_app_start_time:779515566029944, task_sched_time:779515569512044
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779515569800704, ref_stop_time: 779515569878944, actual_exe_time: 78240, task_app_start_time:779515567559644, task_sched_time:779515569797254
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779515570384145, ref_stop_time: 779515570461455, actual_exe_time: 77310, task_app_start_time:779515569294694, task_sched_time:779515570381565
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779515570399835, ref_stop_time: 779515570559045, actual_exe_time: 159210, task_app_start_time:779515566029944, task_sched_time:779515569690034
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779515570564385, ref_stop_time: 779515570680185, actual_exe_time: 115800, task_app_start_time:779515567559644, task_sched_time:779515569954634
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779515570626905, ref_stop_time: 779515570715225, actual_exe_time: 88320, task_app_start_time:779515566029944, task_sched_time:779515570620845
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779515570897295, ref_stop_time: 779515571042405, actual_exe_time: 145110, task_app_start_time:779515567559644, task_sched_time:779515570744685
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779515572076505, ref_stop_time: 779515572159095, actual_exe_time: 82590, task_app_start_time:779515571031635, task_sched_time:779515572068915
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779515572415865, ref_stop_time: 779515572493895, actual_exe_time: 78030, task_app_start_time:779515569294694, task_sched_time:779515572413195
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779515572623915, ref_stop_time: 779515572742445, actual_exe_time: 118530, task_app_start_time:779515569294694, task_sched_time:779515572615245
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779515572841475, ref_stop_time: 779515572921815, actual_exe_time: 80340, task_app_start_time:779515569294694, task_sched_time:779515572838265
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779515573108685, ref_stop_time: 779515573189295, actual_exe_time: 80610, task_app_start_time:779515571031635, task_sched_time:779515573105325
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779515573275125, ref_stop_time: 779515573391375, actual_exe_time: 116250, task_app_start_time:779515571031635, task_sched_time:779515573263095
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779515573452275, ref_stop_time: 779515573536575, actual_exe_time: 84300, task_app_start_time:779515571031635, task_sched_time:779515573446215
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779515573700615, ref_stop_time: 779515573780445, actual_exe_time: 79830, task_app_start_time:779515572763625, task_sched_time:779515573664435
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779515574659145, ref_stop_time: 779515574736605, actual_exe_time: 77460, task_app_start_time:779515572763625, task_sched_time:779515574656475
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779515574819225, ref_stop_time: 779515574935535, actual_exe_time: 116310, task_app_start_time:779515572763625, task_sched_time:779515574812355
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779515575001865, ref_stop_time: 779515575082175, actual_exe_time: 80310, task_app_start_time:779515572763625, task_sched_time:779515574999225
