app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780275994250781, ref_stop_time: 780275994408101, actual_exe_time: 157320, task_app_start_time:780275992005491, task_sched_time:780275994239711
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780275995458852, ref_stop_time: 780275995518132, actual_exe_time: 59280, task_app_start_time:780275994321851, task_sched_time:780275995455552
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780275995618872, ref_stop_time: 780275995680342, actual_exe_time: 61470, task_app_start_time:780275992005491, task_sched_time:780275995612212
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780275996025732, ref_stop_time: 780275996175102, actual_exe_time: 149370, task_app_start_time:780275992005491, task_sched_time:780275995765962
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780275996242362, ref_stop_time: 780275996348052, actual_exe_time: 105690, task_app_start_time:780275992005491, task_sched_time:780275996238582
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780275997527892, ref_stop_time: 780275997588402, actual_exe_time: 60510, task_app_start_time:780275994321851, task_sched_time:780275997524802
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780275997592752, ref_stop_time: 780275997650832, actual_exe_time: 58080, task_app_start_time:780275996633712, task_sched_time:780275997566622
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780275997717132, ref_stop_time: 780275997836742, actual_exe_time: 119610, task_app_start_time:780275994321851, task_sched_time:780275997710052
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780275997923322, ref_stop_time: 780275998019742, actual_exe_time: 96420, task_app_start_time:780275994321851, task_sched_time:780275997919932
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780275998789962, ref_stop_time: 780275998851822, actual_exe_time: 61860, task_app_start_time:780275996633712, task_sched_time:780275998782132
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780275998932432, ref_stop_time: 780275999050122, actual_exe_time: 117690, task_app_start_time:780275996633712, task_sched_time:780275998928862
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780275999861802, ref_stop_time: 780275999923362, actual_exe_time: 61560, task_app_start_time:780275998948572, task_sched_time:780275999853552
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780275999954862, ref_stop_time: 780276000054342, actual_exe_time: 99480, task_app_start_time:780275996633712, task_sched_time:780275999948532
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780276000941293, ref_stop_time: 780276001004953, actual_exe_time: 63660, task_app_start_time:780275998948572, task_sched_time:780276000935053
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780276001082413, ref_stop_time: 780276001198333, actual_exe_time: 115920, task_app_start_time:780275998948572, task_sched_time:780276001078333
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780276001259173, ref_stop_time: 780276001361263, actual_exe_time: 102090, task_app_start_time:780275998948572, task_sched_time:780276001255243
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780276002170693, ref_stop_time: 780276002229103, actual_exe_time: 58410, task_app_start_time:780276001284553, task_sched_time:780276002167063
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780276003915073, ref_stop_time: 780276003972943, actual_exe_time: 57870, task_app_start_time:780276001284553, task_sched_time:780276003911893
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780276004098883, ref_stop_time: 780276004217563, actual_exe_time: 118680, task_app_start_time:780276001284553, task_sched_time:780276004092883
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780276004303123, ref_stop_time: 780276004400173, actual_exe_time: 97050, task_app_start_time:780276001284553, task_sched_time:780276004299463
