app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936345667011, ref_stop_time: 779936345777411, actual_exe_time: 110400, task_app_start_time:779936344384631, task_sched_time:779936345660861
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936346976331, ref_stop_time: 779936347034771, actual_exe_time: 58440, task_app_start_time:779936344384631, task_sched_time:779936346971831
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779936347131281, ref_stop_time: 779936347206011, actual_exe_time: 74730, task_app_start_time:779936344384631, task_sched_time:779936347123061
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936347271231, ref_stop_time: 779936347372661, actual_exe_time: 101430, task_app_start_time:779936344384631, task_sched_time:779936347268381
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936347748591, ref_stop_time: 779936347806641, actual_exe_time: 58050, task_app_start_time:779936346703721, task_sched_time:779936347745561
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936348801351, ref_stop_time: 779936348861351, actual_exe_time: 60000, task_app_start_time:779936346703721, task_sched_time:779936348794421
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu2, ref_start_time: 779936348941151, ref_stop_time: 779936349017111, actual_exe_time: 75960, task_app_start_time:779936346703721, task_sched_time:779936348937761
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936349997302, ref_stop_time: 779936350094922, actual_exe_time: 97620, task_app_start_time:779936346703721, task_sched_time:779936349106481
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936350207662, ref_stop_time: 779936350270362, actual_exe_time: 62700, task_app_start_time:779936349018341, task_sched_time:779936349988212
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936352102102, ref_stop_time: 779936352162762, actual_exe_time: 60660, task_app_start_time:779936349018341, task_sched_time:779936352089712
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936352244482, ref_stop_time: 779936352303462, actual_exe_time: 58980, task_app_start_time:779936351340342, task_sched_time:779936352241302
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779936352347532, ref_stop_time: 779936352424212, actual_exe_time: 76680, task_app_start_time:779936349018341, task_sched_time:779936352341802
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936352455082, ref_stop_time: 779936352554562, actual_exe_time: 99480, task_app_start_time:779936349018341, task_sched_time:779936352448362
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936353181202, ref_stop_time: 779936353240692, actual_exe_time: 59490, task_app_start_time:779936351340342, task_sched_time:779936353176072
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu2, ref_start_time: 779936353325742, ref_stop_time: 779936353402902, actual_exe_time: 77160, task_app_start_time:779936351340342, task_sched_time:779936353320342
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936353469922, ref_stop_time: 779936353567002, actual_exe_time: 97080, task_app_start_time:779936351340342, task_sched_time:779936353465422
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936354530302, ref_stop_time: 779936354590782, actual_exe_time: 60480, task_app_start_time:779936353674792, task_sched_time:779936354525982
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936355435373, ref_stop_time: 779936355495493, actual_exe_time: 60120, task_app_start_time:779936353674792, task_sched_time:779936355427602
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779936355579043, ref_stop_time: 779936355652993, actual_exe_time: 73950, task_app_start_time:779936353674792, task_sched_time:779936355570193
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779936355708673, ref_stop_time: 779936355804973, actual_exe_time: 96300, task_app_start_time:779936353674792, task_sched_time:779936355706483
