app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 780164456207671, ref_stop_time: 780164456320681, actual_exe_time: 113010, task_app_start_time:780164454933661, task_sched_time:780164456196601
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 780164458347152, ref_stop_time: 780164458407692, actual_exe_time: 60540, task_app_start_time:780164454933661, task_sched_time:780164457503792
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 780164458485032, ref_stop_time: 780164458551482, actual_exe_time: 66450, task_app_start_time:780164457244291, task_sched_time:780164458333082
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780164458509242, ref_stop_time: 780164458659842, actual_exe_time: 150600, task_app_start_time:780164454933661, task_sched_time:780164458501562
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 780164458724372, ref_stop_time: 780164458825622, actual_exe_time: 101250, task_app_start_time:780164454933661, task_sched_time:780164458722182
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780164460530582, ref_stop_time: 780164460620732, actual_exe_time: 90150, task_app_start_time:780164457244291, task_sched_time:780164460527822
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 780164460541322, ref_stop_time: 780164460610892, actual_exe_time: 69570, task_app_start_time:780164459558012, task_sched_time:780164460511772
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780164461066022, ref_stop_time: 780164461182872, actual_exe_time: 116850, task_app_start_time:780164457244291, task_sched_time:780164460739322
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 780164461282922, ref_stop_time: 780164461382012, actual_exe_time: 99090, task_app_start_time:780164457244291, task_sched_time:780164461272752
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 780164462420852, ref_stop_time: 780164462481812, actual_exe_time: 60960, task_app_start_time:780164459558012, task_sched_time:780164462411372
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780164462612132, ref_stop_time: 780164462731022, actual_exe_time: 118890, task_app_start_time:780164459558012, task_sched_time:780164462606432
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 780164462791052, ref_stop_time: 780164462852672, actual_exe_time: 61620, task_app_start_time:780164461872572, task_sched_time:780164462784302
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 780164462817242, ref_stop_time: 780164462922332, actual_exe_time: 105090, task_app_start_time:780164459558012, task_sched_time:780164462814602
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 780164463752253, ref_stop_time: 780164463812703, actual_exe_time: 60450, task_app_start_time:780164461872572, task_sched_time:780164463747903
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780164463897813, ref_stop_time: 780164464014363, actual_exe_time: 116550, task_app_start_time:780164461872572, task_sched_time:780164463891993
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 780164464077753, ref_stop_time: 780164464174713, actual_exe_time: 96960, task_app_start_time:780164461872572, task_sched_time:780164464068543
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 780164465085303, ref_stop_time: 780164465146353, actual_exe_time: 61050, task_app_start_time:780164464204593, task_sched_time:780164465053593
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 780164466779133, ref_stop_time: 780164466841233, actual_exe_time: 62100, task_app_start_time:780164464204593, task_sched_time:780164466773523
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780164466962733, ref_stop_time: 780164467079463, actual_exe_time: 116730, task_app_start_time:780164464204593, task_sched_time:780164466954273
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 780164467172793, ref_stop_time: 780164467273593, actual_exe_time: 100800, task_app_start_time:780164464204593, task_sched_time:780164467166463
