app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779211369460989, ref_stop_time: 779211369570789, actual_exe_time: 109800, task_app_start_time:779211368181788, task_sched_time:779211369449889
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779211371591979, ref_stop_time: 779211371652279, actual_exe_time: 60300, task_app_start_time:779211370497189, task_sched_time:779211371586399
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779211371900199, ref_stop_time: 779211371963409, actual_exe_time: 63210, task_app_start_time:779211368181788, task_sched_time:779211371887599
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779211372106599, ref_stop_time: 779211372254379, actual_exe_time: 147780, task_app_start_time:779211368181788, task_sched_time:779211372099189
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779211372363549, ref_stop_time: 779211372466629, actual_exe_time: 103080, task_app_start_time:779211368181788, task_sched_time:779211372352419
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779211373665729, ref_stop_time: 779211373726089, actual_exe_time: 60360, task_app_start_time:779211370497189, task_sched_time:779211373656579
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779211373799319, ref_stop_time: 779211373858929, actual_exe_time: 59610, task_app_start_time:779211372810489, task_sched_time:779211373769049
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779211373851429, ref_stop_time: 779211373975089, actual_exe_time: 123660, task_app_start_time:779211370497189, task_sched_time:779211373843089
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779211374062419, ref_stop_time: 779211374159619, actual_exe_time: 97200, task_app_start_time:779211370497189, task_sched_time:779211374057979
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779211376051150, ref_stop_time: 779211376110220, actual_exe_time: 59070, task_app_start_time:779211372810489, task_sched_time:779211375642970
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779211376178800, ref_stop_time: 779211376239880, actual_exe_time: 61080, task_app_start_time:779211375126010, task_sched_time:779211376036660
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779211376234900, ref_stop_time: 779211376354150, actual_exe_time: 119250, task_app_start_time:779211372810489, task_sched_time:779211376230490
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779211376438960, ref_stop_time: 779211376535020, actual_exe_time: 96060, task_app_start_time:779211372810489, task_sched_time:779211376436770
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779211377984590, ref_stop_time: 779211378045940, actual_exe_time: 61350, task_app_start_time:779211375126010, task_sched_time:779211377972710
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779211378170920, ref_stop_time: 779211378288730, actual_exe_time: 117810, task_app_start_time:779211375126010, task_sched_time:779211378163660
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779211378322630, ref_stop_time: 779211378381730, actual_exe_time: 59100, task_app_start_time:779211377442640, task_sched_time:779211378318070
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779211378408400, ref_stop_time: 779211378561490, actual_exe_time: 153090, task_app_start_time:779211375126010, task_sched_time:779211378405640
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779211380057830, ref_stop_time: 779211380117530, actual_exe_time: 59700, task_app_start_time:779211377442640, task_sched_time:779211380054620
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779211380242870, ref_stop_time: 779211380359450, actual_exe_time: 116580, task_app_start_time:779211377442640, task_sched_time:779211380239300
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779211380460430, ref_stop_time: 779211380557480, actual_exe_time: 97050, task_app_start_time:779211377442640, task_sched_time:779211380449990
