app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778800697986938, ref_stop_time: 778800698186798, actual_exe_time: 199860, task_app_start_time:778800696671258, task_sched_time:778800697976708
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778800699422109, ref_stop_time: 778800699500859, actual_exe_time: 78750, task_app_start_time:778800696671258, task_sched_time:778800699415719
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778800699597609, ref_stop_time: 778800699672339, actual_exe_time: 74730, task_app_start_time:778800696671258, task_sched_time:778800699590769
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778800699739419, ref_stop_time: 778800699887769, actual_exe_time: 148350, task_app_start_time:778800696671258, task_sched_time:778800699735429
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778800700129479, ref_stop_time: 778800700209339, actual_exe_time: 79860, task_app_start_time:778800698982518, task_sched_time:778800699997119
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778800701187849, ref_stop_time: 778800701266359, actual_exe_time: 78510, task_app_start_time:778800698982518, task_sched_time:778800701184579
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu2, ref_start_time: 778800701398899, ref_stop_time: 778800701472339, actual_exe_time: 73440, task_app_start_time:778800698982518, task_sched_time:778800701395719
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 778800701531739, ref_stop_time: 778800701670399, actual_exe_time: 138660, task_app_start_time:778800698982518, task_sched_time:778800701525979
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 778800702257979, ref_stop_time: 778800702337569, actual_exe_time: 79590, task_app_start_time:778800701297049, task_sched_time:778800702255219
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 778800704119449, ref_stop_time: 778800704197299, actual_exe_time: 77850, task_app_start_time:778800701297049, task_sched_time:778800704116959
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 778800704317209, ref_stop_time: 778800704390469, actual_exe_time: 73260, task_app_start_time:778800701297049, task_sched_time:778800704314389
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778800704482929, ref_stop_time: 778800704569419, actual_exe_time: 86490, task_app_start_time:778800701297049, task_sched_time:778800704479689
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778800704805849, ref_stop_time: 778800704885469, actual_exe_time: 79620, task_app_start_time:778800703634049, task_sched_time:778800704537799
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778800705775780, ref_stop_time: 778800705854470, actual_exe_time: 78690, task_app_start_time:778800703634049, task_sched_time:778800705769540
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778800706003900, ref_stop_time: 778800706077670, actual_exe_time: 73770, task_app_start_time:778800703634049, task_sched_time:778800705996070
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778800706142980, ref_stop_time: 778800706228270, actual_exe_time: 85290, task_app_start_time:778800703634049, task_sched_time:778800706135960
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778800706810750, ref_stop_time: 778800706890130, actual_exe_time: 79380, task_app_start_time:778800705927670, task_sched_time:778800706807480
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778800707754730, ref_stop_time: 778800707832250, actual_exe_time: 77520, task_app_start_time:778800705927670, task_sched_time:778800707752360
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu2, ref_start_time: 778800707912380, ref_stop_time: 778800707985700, actual_exe_time: 73320, task_app_start_time:778800705927670, task_sched_time:778800707908660
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 778800708046510, ref_stop_time: 778800708132490, actual_exe_time: 85980, task_app_start_time:778800705927670, task_sched_time:778800708040360
