app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778587825785200, ref_stop_time: 778587825998740, actual_exe_time: 213540, task_app_start_time:778587824722990, task_sched_time:778587825776680
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778587825786670, ref_stop_time: 778587825955630, actual_exe_time: 168960, task_app_start_time:778587822989800, task_sched_time:778587825403930
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778587826583440, ref_stop_time: 778587826662100, actual_exe_time: 78660, task_app_start_time:778587822989800, task_sched_time:778587826087510
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778587827567291, ref_stop_time: 778587827645741, actual_exe_time: 78450, task_app_start_time:778587826462270, task_sched_time:778587827564921
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu2, ref_start_time: 778587827573051, ref_stop_time: 778587827655161, actual_exe_time: 82110, task_app_start_time:778587822989800, task_sched_time:778587826749430
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778587827722151, ref_stop_time: 778587827808281, actual_exe_time: 86130, task_app_start_time:778587822989800, task_sched_time:778587827719121
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778587827979731, ref_stop_time: 778587828061151, actual_exe_time: 81420, task_app_start_time:778587824722990, task_sched_time:778587827972411
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu2, ref_start_time: 778587828202691, ref_stop_time: 778587828277391, actual_exe_time: 74700, task_app_start_time:778587824722990, task_sched_time:778587828176201
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778587828424271, ref_stop_time: 778587828509531, actual_exe_time: 85260, task_app_start_time:778587824722990, task_sched_time:778587828421001
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778587829239881, ref_stop_time: 778587829319021, actual_exe_time: 79140, task_app_start_time:778587828304931, task_sched_time:778587829237091
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778587829680731, ref_stop_time: 778587829760591, actual_exe_time: 79860, task_app_start_time:778587826462270, task_sched_time:778587829676261
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu2, ref_start_time: 778587829883531, ref_stop_time: 778587829960811, actual_exe_time: 77280, task_app_start_time:778587826462270, task_sched_time:778587829876481
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778587830238851, ref_stop_time: 778587830317901, actual_exe_time: 79050, task_app_start_time:778587828304931, task_sched_time:778587830235551
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778587830850611, ref_stop_time: 778587830934341, actual_exe_time: 83730, task_app_start_time:778587826462270, task_sched_time:778587830045651
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 778587830943191, ref_stop_time: 778587831112721, actual_exe_time: 169530, task_app_start_time:778587828304931, task_sched_time:778587830395091
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778587831121781, ref_stop_time: 778587831203951, actual_exe_time: 82170, task_app_start_time:778587829930121, task_sched_time:778587830840051
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778587831169451, ref_stop_time: 778587831252401, actual_exe_time: 82950, task_app_start_time:778587828304931, task_sched_time:778587831166481
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778587832920131, ref_stop_time: 778587832999241, actual_exe_time: 79110, task_app_start_time:778587829930121, task_sched_time:778587832915481
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu2, ref_start_time: 778587833124311, ref_stop_time: 778587833201801, actual_exe_time: 77490, task_app_start_time:778587829930121, task_sched_time:778587833118251
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778587833288351, ref_stop_time: 778587833369501, actual_exe_time: 81150, task_app_start_time:778587829930121, task_sched_time:778587833283101
