app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738614128079, ref_stop_time: 779738614237670, actual_exe_time: 109591, task_app_start_time:779738612850829, task_sched_time:779738614113889
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738615422850, ref_stop_time: 779738615483960, actual_exe_time: 61110, task_app_start_time:779738612850829, task_sched_time:779738615416100
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779738615573810, ref_stop_time: 779738615723900, actual_exe_time: 150090, task_app_start_time:779738612850829, task_sched_time:779738615567780
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738615628920, ref_stop_time: 779738615689070, actual_exe_time: 60150, task_app_start_time:779738614584980, task_sched_time:779738615625260
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738615796050, ref_stop_time: 779738615899670, actual_exe_time: 103620, task_app_start_time:779738612850829, task_sched_time:779738615786990
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738616782750, ref_stop_time: 779738616845300, actual_exe_time: 62550, task_app_start_time:779738614584980, task_sched_time:779738616777440
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738617293620, ref_stop_time: 779738617351790, actual_exe_time: 58170, task_app_start_time:779738616322190, task_sched_time:779738617290200
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779738617304570, ref_stop_time: 779738617422770, actual_exe_time: 118200, task_app_start_time:779738614584980, task_sched_time:779738616883310
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738617484300, ref_stop_time: 779738617584920, actual_exe_time: 100620, task_app_start_time:779738614584980, task_sched_time:779738617477520
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738618972300, ref_stop_time: 779738619034700, actual_exe_time: 62400, task_app_start_time:779738618059940, task_sched_time:779738618962430
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738619184670, ref_stop_time: 779738619245270, actual_exe_time: 60600, task_app_start_time:779738616322190, task_sched_time:779738619181370
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779738619369650, ref_stop_time: 779738619489110, actual_exe_time: 119460, task_app_start_time:779738616322190, task_sched_time:779738619362390
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738619575600, ref_stop_time: 779738619673940, actual_exe_time: 98340, task_app_start_time:779738616322190, task_sched_time:779738619572600
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738620110710, ref_stop_time: 779738620175030, actual_exe_time: 64320, task_app_start_time:779738618059940, task_sched_time:779738620107080
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779738620259810, ref_stop_time: 779738620376210, actual_exe_time: 116400, task_app_start_time:779738618059940, task_sched_time:779738620251380
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738620438521, ref_stop_time: 779738620537311, actual_exe_time: 98790, task_app_start_time:779738618059940, task_sched_time:779738620434681
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738620942881, ref_stop_time: 779738621001591, actual_exe_time: 58710, task_app_start_time:779738619794360, task_sched_time:779738620939971
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738622727611, ref_stop_time: 779738622787731, actual_exe_time: 60120, task_app_start_time:779738619794360, task_sched_time:779738622724221
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779738622914751, ref_stop_time: 779738623030911, actual_exe_time: 116160, task_app_start_time:779738619794360, task_sched_time:779738622909021
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779738623123041, ref_stop_time: 779738623219371, actual_exe_time: 96330, task_app_start_time:779738619794360, task_sched_time:779738623120221
