app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571334853709, ref_stop_time: 779571334964259, actual_exe_time: 110550, task_app_start_time:779571332836628, task_sched_time:779571334102539
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571335090739, ref_stop_time: 779571335155929, actual_exe_time: 65190, task_app_start_time:779571333794649, task_sched_time:779571334837149
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571336163539, ref_stop_time: 779571336222939, actual_exe_time: 59400, task_app_start_time:779571332836628, task_sched_time:779571336160809
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571336594969, ref_stop_time: 779571336662349, actual_exe_time: 67380, task_app_start_time:779571335532069, task_sched_time:779571336592719
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779571336611499, ref_stop_time: 779571336762429, actual_exe_time: 150930, task_app_start_time:779571332836628, task_sched_time:779571336303819
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571336828099, ref_stop_time: 779571336929589, actual_exe_time: 101490, task_app_start_time:779571332836628, task_sched_time:779571336823329
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571337156629, ref_stop_time: 779571337218939, actual_exe_time: 62310, task_app_start_time:779571333794649, task_sched_time:779571337081059
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779571337347279, ref_stop_time: 779571337467069, actual_exe_time: 119790, task_app_start_time:779571333794649, task_sched_time:779571337339959
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571337561239, ref_stop_time: 779571337661139, actual_exe_time: 99900, task_app_start_time:779571333794649, task_sched_time:779571337554969
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571338222379, ref_stop_time: 779571338283669, actual_exe_time: 61290, task_app_start_time:779571337266099, task_sched_time:779571338214759
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571338611839, ref_stop_time: 779571338672349, actual_exe_time: 60510, task_app_start_time:779571335532069, task_sched_time:779571338605809
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779571338803569, ref_stop_time: 779571338922339, actual_exe_time: 118770, task_app_start_time:779571335532069, task_sched_time:779571338791899
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571339907240, ref_stop_time: 779571340005970, actual_exe_time: 98730, task_app_start_time:779571335532069, task_sched_time:779571339068949
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571340114630, ref_stop_time: 779571340176610, actual_exe_time: 61980, task_app_start_time:779571337266099, task_sched_time:779571339207910
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571340251820, ref_stop_time: 779571340313260, actual_exe_time: 61440, task_app_start_time:779571339000759, task_sched_time:779571339893290
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779571340260610, ref_stop_time: 779571340377160, actual_exe_time: 116550, task_app_start_time:779571337266099, task_sched_time:779571340256200
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571340436920, ref_stop_time: 779571340534120, actual_exe_time: 97200, task_app_start_time:779571337266099, task_sched_time:779571340433620
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571342035710, ref_stop_time: 779571342096640, actual_exe_time: 60930, task_app_start_time:779571339000759, task_sched_time:779571342022870
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779571342215410, ref_stop_time: 779571342333430, actual_exe_time: 118020, task_app_start_time:779571339000759, task_sched_time:779571342210280
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779571342431920, ref_stop_time: 779571342531760, actual_exe_time: 99840, task_app_start_time:779571339000759, task_sched_time:779571342420160
