app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210095019836, ref_stop_time: 780210095250866, actual_exe_time: 231030, task_app_start_time:780210093728786, task_sched_time:780210095011766
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210096449726, ref_stop_time: 780210096528956, actual_exe_time: 79230, task_app_start_time:780210095411336, task_sched_time:780210096445916
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210096619736, ref_stop_time: 780210096697646, actual_exe_time: 77910, task_app_start_time:780210093728786, task_sched_time:780210096461516
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780210096788786, ref_stop_time: 780210096946976, actual_exe_time: 158190, task_app_start_time:780210093728786, task_sched_time:780210096785246
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210097016276, ref_stop_time: 780210097100516, actual_exe_time: 84240, task_app_start_time:780210093728786, task_sched_time:780210097007186
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210097528227, ref_stop_time: 780210097605867, actual_exe_time: 77640, task_app_start_time:780210095411336, task_sched_time:780210097516887
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780210097688907, ref_stop_time: 780210097809147, actual_exe_time: 120240, task_app_start_time:780210095411336, task_sched_time:780210097683867
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210098695917, ref_stop_time: 780210098779587, actual_exe_time: 83670, task_app_start_time:780210095411336, task_sched_time:780210097859907
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210098877597, ref_stop_time: 780210098958237, actual_exe_time: 80640, task_app_start_time:780210097726797, task_sched_time:780210098688057
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210100761477, ref_stop_time: 780210100842507, actual_exe_time: 81030, task_app_start_time:780210097726797, task_sched_time:780210100749927
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210100980837, ref_stop_time: 780210101060037, actual_exe_time: 79200, task_app_start_time:780210100049307, task_sched_time:780210100954857
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780210101076777, ref_stop_time: 780210101193627, actual_exe_time: 116850, task_app_start_time:780210097726797, task_sched_time:780210101073117
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210101227047, ref_stop_time: 780210101312577, actual_exe_time: 85530, task_app_start_time:780210097726797, task_sched_time:780210101218677
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210101941317, ref_stop_time: 780210102020997, actual_exe_time: 79680, task_app_start_time:780210100049307, task_sched_time:780210101937447
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780210102102447, ref_stop_time: 780210102217887, actual_exe_time: 115440, task_app_start_time:780210100049307, task_sched_time:780210102099417
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210102273837, ref_stop_time: 780210102355287, actual_exe_time: 81450, task_app_start_time:780210100049307, task_sched_time:780210102269817
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210103254477, ref_stop_time: 780210103332897, actual_exe_time: 78420, task_app_start_time:780210102354777, task_sched_time:780210103248837
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210104210518, ref_stop_time: 780210104288128, actual_exe_time: 77610, task_app_start_time:780210102354777, task_sched_time:780210104205778
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780210104369308, ref_stop_time: 780210104488708, actual_exe_time: 119400, task_app_start_time:780210102354777, task_sched_time:780210104363218
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780210104547118, ref_stop_time: 780210104627758, actual_exe_time: 80640, task_app_start_time:780210102354777, task_sched_time:780210104539828
