app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312703952557, ref_stop_time: 779312704121277, actual_exe_time: 168720, task_app_start_time:779312702291066, task_sched_time:779312703945747
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312705063817, ref_stop_time: 779312705144187, actual_exe_time: 80370, task_app_start_time:779312702291066, task_sched_time:779312704178637
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312705149797, ref_stop_time: 779312705230467, actual_exe_time: 80670, task_app_start_time:779312704031757, task_sched_time:779312705053347
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779312705235177, ref_stop_time: 779312705309367, actual_exe_time: 74190, task_app_start_time:779312702291066, task_sched_time:779312705191527
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312705337297, ref_stop_time: 779312705422047, actual_exe_time: 84750, task_app_start_time:779312702291066, task_sched_time:779312705334807
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312706188577, ref_stop_time: 779312706269037, actual_exe_time: 80460, task_app_start_time:779312704031757, task_sched_time:779312706182427
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779312706349047, ref_stop_time: 779312706425067, actual_exe_time: 76020, task_app_start_time:779312704031757, task_sched_time:779312706342207
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312706484737, ref_stop_time: 779312706568527, actual_exe_time: 83790, task_app_start_time:779312704031757, task_sched_time:779312706479487
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312706736677, ref_stop_time: 779312706816627, actual_exe_time: 79950, task_app_start_time:779312705765997, task_sched_time:779312706732807
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312707765347, ref_stop_time: 779312707843677, actual_exe_time: 78330, task_app_start_time:779312705765997, task_sched_time:779312707762017
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779312707923567, ref_stop_time: 779312707997097, actual_exe_time: 73530, task_app_start_time:779312705765997, task_sched_time:779312707921107
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312708054817, ref_stop_time: 779312708135337, actual_exe_time: 80520, task_app_start_time:779312705765997, task_sched_time:779312708052387
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312708423307, ref_stop_time: 779312708500887, actual_exe_time: 77580, task_app_start_time:779312707500657, task_sched_time:779312708420547
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312708548887, ref_stop_time: 779312708625747, actual_exe_time: 76860, task_app_start_time:779312707500657, task_sched_time:779312708546547
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779312708664027, ref_stop_time: 779312708737107, actual_exe_time: 73080, task_app_start_time:779312707500657, task_sched_time:779312708661837
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312708762247, ref_stop_time: 779312708842257, actual_exe_time: 80010, task_app_start_time:779312707500657, task_sched_time:779312708760117
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312710094698, ref_stop_time: 779312710177348, actual_exe_time: 82650, task_app_start_time:779312709234358, task_sched_time:779312710085458
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312711012758, ref_stop_time: 779312711104858, actual_exe_time: 92100, task_app_start_time:779312709234358, task_sched_time:779312711009968
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779312711183098, ref_stop_time: 779312711259388, actual_exe_time: 76290, task_app_start_time:779312709234358, task_sched_time:779312711177008
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779312711315788, ref_stop_time: 779312711399818, actual_exe_time: 84030, task_app_start_time:779312709234358, task_sched_time:779312711310298
