app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363438413682, ref_stop_time: 779363438524352, actual_exe_time: 110670, task_app_start_time:779363437130671, task_sched_time:779363438408642
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363439727982, ref_stop_time: 779363439787532, actual_exe_time: 59550, task_app_start_time:779363437130671, task_sched_time:779363439725222
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779363439881582, ref_stop_time: 779363439960482, actual_exe_time: 78900, task_app_start_time:779363437130671, task_sched_time:779363439875222
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363439952862, ref_stop_time: 779363440011452, actual_exe_time: 58590, task_app_start_time:779363438869202, task_sched_time:779363439950312
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363440017422, ref_stop_time: 779363440120052, actual_exe_time: 102630, task_app_start_time:779363437130671, task_sched_time:779363440014392
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363441555792, ref_stop_time: 779363441615642, actual_exe_time: 59850, task_app_start_time:779363438869202, task_sched_time:779363441046332
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363441620382, ref_stop_time: 779363441682392, actual_exe_time: 62010, task_app_start_time:779363440602362, task_sched_time:779363441545052
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779363441697752, ref_stop_time: 779363441772182, actual_exe_time: 74430, task_app_start_time:779363438869202, task_sched_time:779363441694452
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363441831492, ref_stop_time: 779363441928542, actual_exe_time: 97050, task_app_start_time:779363438869202, task_sched_time:779363441827772
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363442617942, ref_stop_time: 779363442679322, actual_exe_time: 61380, task_app_start_time:779363440602362, task_sched_time:779363442611462
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363443278032, ref_stop_time: 779363443336742, actual_exe_time: 58710, task_app_start_time:779363442340052, task_sched_time:779363443275602
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779363443295972, ref_stop_time: 779363443376582, actual_exe_time: 80610, task_app_start_time:779363440602362, task_sched_time:779363442753212
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363443438532, ref_stop_time: 779363443537832, actual_exe_time: 99300, task_app_start_time:779363440602362, task_sched_time:779363443432502
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363444227532, ref_stop_time: 779363444286602, actual_exe_time: 59070, task_app_start_time:779363442340052, task_sched_time:779363444223872
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779363444372312, ref_stop_time: 779363444448602, actual_exe_time: 76290, task_app_start_time:779363442340052, task_sched_time:779363444368352
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363444505063, ref_stop_time: 779363444603583, actual_exe_time: 98520, task_app_start_time:779363442340052, task_sched_time:779363444502033
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363444952783, ref_stop_time: 779363445011373, actual_exe_time: 58590, task_app_start_time:779363444075822, task_sched_time:779363444950023
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363445871413, ref_stop_time: 779363445929763, actual_exe_time: 58350, task_app_start_time:779363444075822, task_sched_time:779363445868413
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779363446009443, ref_stop_time: 779363446083783, actual_exe_time: 74340, task_app_start_time:779363444075822, task_sched_time:779363446006173
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779363446139433, ref_stop_time: 779363446235103, actual_exe_time: 95670, task_app_start_time:779363444075822, task_sched_time:779363446136793
