app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032692835016, ref_stop_time: 780032692995276, actual_exe_time: 160260, task_app_start_time:780032691543636, task_sched_time:780032692823496
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032694195487, ref_stop_time: 780032694277207, actual_exe_time: 81720, task_app_start_time:780032691543636, task_sched_time:780032694187687
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780032694363517, ref_stop_time: 780032694523387, actual_exe_time: 159870, task_app_start_time:780032691543636, task_sched_time:780032694360397
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032694591727, ref_stop_time: 780032694679057, actual_exe_time: 87330, task_app_start_time:780032691543636, task_sched_time:780032694585277
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032694934177, ref_stop_time: 780032695013947, actual_exe_time: 79770, task_app_start_time:780032693854176, task_sched_time:780032694924157
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032695986757, ref_stop_time: 780032696064427, actual_exe_time: 77670, task_app_start_time:780032693854176, task_sched_time:780032695984297
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780032696143237, ref_stop_time: 780032697158767, actual_exe_time: 1015530, task_app_start_time:780032693854176, task_sched_time:780032696139577
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032697135127, ref_stop_time: 780032697212287, actual_exe_time: 77160, task_app_start_time:780032696168557, task_sched_time:780032697132547
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032697216487, ref_stop_time: 780032697296887, actual_exe_time: 80400, task_app_start_time:780032693854176, task_sched_time:780032697213367
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032698148047, ref_stop_time: 780032698226467, actual_exe_time: 78420, task_app_start_time:780032696168557, task_sched_time:780032698145617
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780032698310137, ref_stop_time: 780032698428697, actual_exe_time: 118560, task_app_start_time:780032696168557, task_sched_time:780032698304077
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032699392687, ref_stop_time: 780032699475847, actual_exe_time: 83160, task_app_start_time:780032696168557, task_sched_time:780032698554547
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032699481637, ref_stop_time: 780032699561737, actual_exe_time: 80100, task_app_start_time:780032698486267, task_sched_time:780032699385817
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032700443138, ref_stop_time: 780032700523988, actual_exe_time: 80850, task_app_start_time:780032698486267, task_sched_time:780032700435878
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780032700600668, ref_stop_time: 780032700716948, actual_exe_time: 116280, task_app_start_time:780032698486267, task_sched_time:780032700597758
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032700778658, ref_stop_time: 780032700863168, actual_exe_time: 84510, task_app_start_time:780032698486267, task_sched_time:780032700772778
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032701677038, ref_stop_time: 780032701756448, actual_exe_time: 79410, task_app_start_time:780032700799058, task_sched_time:780032701673588
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032702616848, ref_stop_time: 780032702694848, actual_exe_time: 78000, task_app_start_time:780032700799058, task_sched_time:780032702614268
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 780032702773058, ref_stop_time: 780032702888768, actual_exe_time: 115710, task_app_start_time:780032700799058, task_sched_time:780032702770328
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 780032702946818, ref_stop_time: 780032703027248, actual_exe_time: 80430, task_app_start_time:780032700799058, task_sched_time:780032702944178
