app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778891978839298, ref_stop_time: 778891979030878, actual_exe_time: 191580, task_app_start_time:778891977572188, task_sched_time:778891978828528
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778891980214589, ref_stop_time: 778891980362159, actual_exe_time: 147570, task_app_start_time:778891977572188, task_sched_time:778891980210569
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778891980752399, ref_stop_time: 778891980831689, actual_exe_time: 79290, task_app_start_time:778891979727178, task_sched_time:778891980744119
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778891980759389, ref_stop_time: 778891980839819, actual_exe_time: 80430, task_app_start_time:778891977572188, task_sched_time:778891980450839
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778891981245869, ref_stop_time: 778891981384019, actual_exe_time: 138150, task_app_start_time:778891977572188, task_sched_time:778891980900629
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778891982968919, ref_stop_time: 778891983049589, actual_exe_time: 80670, task_app_start_time:778891982043899, task_sched_time:778891982965199
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778891982976059, ref_stop_time: 778891983059969, actual_exe_time: 83910, task_app_start_time:778891979727178, task_sched_time:778891982721749
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu2, ref_start_time: 778891983182249, ref_stop_time: 778891983256229, actual_exe_time: 73980, task_app_start_time:778891979727178, task_sched_time:778891983178349
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778891983355949, ref_stop_time: 778891983455819, actual_exe_time: 99870, task_app_start_time:778891979727178, task_sched_time:778891983351299
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778891984856339, ref_stop_time: 778891984917419, actual_exe_time: 61080, task_app_start_time:778891982043899, task_sched_time:778891984848119
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778891985033879, ref_stop_time: 778891985108189, actual_exe_time: 74310, task_app_start_time:778891982043899, task_sched_time:778891985028209
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778891985212019, ref_stop_time: 778891985301659, actual_exe_time: 89640, task_app_start_time:778891982043899, task_sched_time:778891985201159
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778891985279369, ref_stop_time: 778891985340119, actual_exe_time: 60750, task_app_start_time:778891984357109, task_sched_time:778891985273969
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778891986220380, ref_stop_time: 778891986279180, actual_exe_time: 58800, task_app_start_time:778891984357109, task_sched_time:778891986211530
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778891986360780, ref_stop_time: 778891986434730, actual_exe_time: 73950, task_app_start_time:778891984357109, task_sched_time:778891986356520
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778891986493950, ref_stop_time: 778891986576870, actual_exe_time: 82920, task_app_start_time:778891984357109, task_sched_time:778891986490380
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778891987569750, ref_stop_time: 778891987631250, actual_exe_time: 61500, task_app_start_time:778891986703770, task_sched_time:778891987561440
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778891989265140, ref_stop_time: 778891989322980, actual_exe_time: 57840, task_app_start_time:778891986703770, task_sched_time:778891989257610
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778891989459930, ref_stop_time: 778891989536610, actual_exe_time: 76680, task_app_start_time:778891986703770, task_sched_time:778891989456090
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778891989654510, ref_stop_time: 778891989736200, actual_exe_time: 81690, task_app_start_time:778891986703770, task_sched_time:778891989647100
