app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611896407276, ref_stop_time: 779611896524607, actual_exe_time: 117331, task_app_start_time:779611894025876, task_sched_time:779611895315606
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611896882027, ref_stop_time: 779611896942537, actual_exe_time: 60510, task_app_start_time:779611895763506, task_sched_time:779611896878667
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611897719567, ref_stop_time: 779611897780437, actual_exe_time: 60870, task_app_start_time:779611894025876, task_sched_time:779611897711107
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611898548827, ref_stop_time: 779611898613657, actual_exe_time: 64830, task_app_start_time:779611897499697, task_sched_time:779611898545977
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779611898566227, ref_stop_time: 779611898718837, actual_exe_time: 152610, task_app_start_time:779611894025876, task_sched_time:779611897873947
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611898789067, ref_stop_time: 779611898893497, actual_exe_time: 104430, task_app_start_time:779611894025876, task_sched_time:779611898782737
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611899161217, ref_stop_time: 779611899220317, actual_exe_time: 59100, task_app_start_time:779611895763506, task_sched_time:779611898988537
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779611899339477, ref_stop_time: 779611899456087, actual_exe_time: 116610, task_app_start_time:779611895763506, task_sched_time:779611899336087
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611900171497, ref_stop_time: 779611900276767, actual_exe_time: 105270, task_app_start_time:779611895763506, task_sched_time:779611899544887
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611900282557, ref_stop_time: 779611900346997, actual_exe_time: 64440, task_app_start_time:779611899236577, task_sched_time:779611900163667
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611900579017, ref_stop_time: 779611900636977, actual_exe_time: 57960, task_app_start_time:779611897499697, task_sched_time:779611900576227
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779611900773867, ref_stop_time: 779611900893297, actual_exe_time: 119430, task_app_start_time:779611897499697, task_sched_time:779611900765737
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611901043117, ref_stop_time: 779611901140947, actual_exe_time: 97830, task_app_start_time:779611897499697, task_sched_time:779611901040267
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611901252307, ref_stop_time: 779611901316477, actual_exe_time: 64170, task_app_start_time:779611899236577, task_sched_time:779611901244927
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779611901402067, ref_stop_time: 779611901518917, actual_exe_time: 116850, task_app_start_time:779611899236577, task_sched_time:779611901396217
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611901582187, ref_stop_time: 779611901680617, actual_exe_time: 98430, task_app_start_time:779611899236577, task_sched_time:779611901575137
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611901873367, ref_stop_time: 779611901932647, actual_exe_time: 59280, task_app_start_time:779611900968837, task_sched_time:779611901868657
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611903650928, ref_stop_time: 779611903709428, actual_exe_time: 58500, task_app_start_time:779611900968837, task_sched_time:779611903647718
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 779611903831468, ref_stop_time: 779611903948078, actual_exe_time: 116610, task_app_start_time:779611900968837, task_sched_time:779611903824478
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779611904039488, ref_stop_time: 779611904136238, actual_exe_time: 96750, task_app_start_time:779611900968837, task_sched_time:779611904036758
