app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778734841977150, ref_stop_time: 778734842086170, actual_exe_time: 109020, task_app_start_time:778734840698490, task_sched_time:778734841968000
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778734843551760, ref_stop_time: 778734843627810, actual_exe_time: 76050, task_app_start_time:778734842437020, task_sched_time:778734843541590
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778734845248800, ref_stop_time: 778734845313420, actual_exe_time: 64620, task_app_start_time:778734844188420, task_sched_time:778734845242650
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778734845260290, ref_stop_time: 778734845329320, actual_exe_time: 69030, task_app_start_time:778734840698490, task_sched_time:778734844387560
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 778734845492010, ref_stop_time: 778734845640121, actual_exe_time: 148111, task_app_start_time:778734840698490, task_sched_time:778734845471340
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778734846401791, ref_stop_time: 778734846503911, actual_exe_time: 102120, task_app_start_time:778734840698490, task_sched_time:778734845739121
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778734846951331, ref_stop_time: 778734847009861, actual_exe_time: 58530, task_app_start_time:778734845907061, task_sched_time:778734846938521
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778734847637761, ref_stop_time: 778734847698631, actual_exe_time: 60870, task_app_start_time:778734842437020, task_sched_time:778734846541891
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778734848269171, ref_stop_time: 778734848328451, actual_exe_time: 59280, task_app_start_time:778734844188420, task_sched_time:778734848265241
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 778734848581831, ref_stop_time: 778734848715511, actual_exe_time: 133680, task_app_start_time:778734844188420, task_sched_time:778734848493361
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778734848584651, ref_stop_time: 778734848653381, actual_exe_time: 68730, task_app_start_time:778734847646131, task_sched_time:778734848571991
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 778734848760721, ref_stop_time: 778734848924671, actual_exe_time: 163950, task_app_start_time:778734842437020, task_sched_time:778734848755531
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778734848866801, ref_stop_time: 778734848966971, actual_exe_time: 100170, task_app_start_time:778734844188420, task_sched_time:778734848854441
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778734848929891, ref_stop_time: 778734849027571, actual_exe_time: 97680, task_app_start_time:778734842437020, task_sched_time:778734848922511
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778734849322171, ref_stop_time: 778734849380491, actual_exe_time: 58320, task_app_start_time:778734845907061, task_sched_time:778734849132691
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 778734849522241, ref_stop_time: 778734849638881, actual_exe_time: 116640, task_app_start_time:778734845907061, task_sched_time:778734849503881
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778734849738541, ref_stop_time: 778734849835981, actual_exe_time: 97440, task_app_start_time:778734845907061, task_sched_time:778734849725101
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778734851495341, ref_stop_time: 778734851554081, actual_exe_time: 58740, task_app_start_time:778734847646131, task_sched_time:778734851486161
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 778734851724361, ref_stop_time: 778734851843612, actual_exe_time: 119251, task_app_start_time:778734847646131, task_sched_time:778734851715001
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778734851964662, ref_stop_time: 778734852061742, actual_exe_time: 97080, task_app_start_time:778734847646131, task_sched_time:778734851957792
