app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778775346634898, ref_stop_time: 778775346796808, actual_exe_time: 161910, task_app_start_time:778775345338538, task_sched_time:778775346622928
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778775348671719, ref_stop_time: 778775348752059, actual_exe_time: 80340, task_app_start_time:778775347648959, task_sched_time:778775348668689
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778775348679579, ref_stop_time: 778775348826159, actual_exe_time: 146580, task_app_start_time:778775345338538, task_sched_time:778775347980129
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu2, ref_start_time: 778775348921949, ref_stop_time: 778775349011619, actual_exe_time: 89670, task_app_start_time:778775345338538, task_sched_time:778775348919429
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778775349083829, ref_stop_time: 778775349171999, actual_exe_time: 88170, task_app_start_time:778775345338538, task_sched_time:778775349076419
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778775349738699, ref_stop_time: 778775349820179, actual_exe_time: 81480, task_app_start_time:778775347648959, task_sched_time:778775349731439
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778775349898149, ref_stop_time: 778775349972849, actual_exe_time: 74700, task_app_start_time:778775347648959, task_sched_time:778775349895599
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778775350060239, ref_stop_time: 778775350144569, actual_exe_time: 84330, task_app_start_time:778775347648959, task_sched_time:778775350055949
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778775350923159, ref_stop_time: 778775351002269, actual_exe_time: 79110, task_app_start_time:778775349962949, task_sched_time:778775350919439
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778775351917029, ref_stop_time: 778775351996619, actual_exe_time: 79590, task_app_start_time:778775349962949, task_sched_time:778775351914029
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778775352076209, ref_stop_time: 778775352149769, actual_exe_time: 73560, task_app_start_time:778775349962949, task_sched_time:778775352073389
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778775352210699, ref_stop_time: 778775352291369, actual_exe_time: 80670, task_app_start_time:778775349962949, task_sched_time:778775352207519
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778775353215159, ref_stop_time: 778775353297090, actual_exe_time: 81931, task_app_start_time:778775352275709, task_sched_time:778775353205199
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778775354212090, ref_stop_time: 778775354290390, actual_exe_time: 78300, task_app_start_time:778775352275709, task_sched_time:778775354209240
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778775354374840, ref_stop_time: 778775354451610, actual_exe_time: 76770, task_app_start_time:778775352275709, task_sched_time:778775354370700
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778775354503960, ref_stop_time: 778775354584300, actual_exe_time: 80340, task_app_start_time:778775352275709, task_sched_time:778775354500780
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778775355468520, ref_stop_time: 778775355548260, actual_exe_time: 79740, task_app_start_time:778775354590660, task_sched_time:778775355465220
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778775356410640, ref_stop_time: 778775356492690, actual_exe_time: 82050, task_app_start_time:778775354590660, task_sched_time:778775356402330
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778775356567630, ref_stop_time: 778775356641190, actual_exe_time: 73560, task_app_start_time:778775354590660, task_sched_time:778775356564630
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778775356703380, ref_stop_time: 778775356788910, actual_exe_time: 85530, task_app_start_time:778775354590660, task_sched_time:778775356697290
