app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886911216733, ref_stop_time: 778886911326623, actual_exe_time: 109890, task_app_start_time:778886909932913, task_sched_time:778886911206053
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886912512913, ref_stop_time: 778886912573783, actual_exe_time: 60870, task_app_start_time:778886909932913, task_sched_time:778886912508503
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778886912666513, ref_stop_time: 778886912741663, actual_exe_time: 75150, task_app_start_time:778886909932913, task_sched_time:778886912662883
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886912806823, ref_stop_time: 778886912908313, actual_exe_time: 101490, task_app_start_time:778886909932913, task_sched_time:778886912803673
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886913285683, ref_stop_time: 778886913346343, actual_exe_time: 60660, task_app_start_time:778886912243213, task_sched_time:778886913277943
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886914336733, ref_stop_time: 778886914397303, actual_exe_time: 60570, task_app_start_time:778886912243213, task_sched_time:778886914329923
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778886914481963, ref_stop_time: 778886914556213, actual_exe_time: 74250, task_app_start_time:778886912243213, task_sched_time:778886914476053
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886915493233, ref_stop_time: 778886915591184, actual_exe_time: 97951, task_app_start_time:778886912243213, task_sched_time:778886914619813
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886915677704, ref_stop_time: 778886915740614, actual_exe_time: 62910, task_app_start_time:778886914557773, task_sched_time:778886915483003
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886917530774, ref_stop_time: 778886917592094, actual_exe_time: 61320, task_app_start_time:778886914557773, task_sched_time:778886917518024
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778886917719774, ref_stop_time: 778886917796574, actual_exe_time: 76800, task_app_start_time:778886914557773, task_sched_time:778886917708254
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886917887564, ref_stop_time: 778886917989924, actual_exe_time: 102360, task_app_start_time:778886914557773, task_sched_time:778886917883424
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886918280744, ref_stop_time: 778886918340684, actual_exe_time: 59940, task_app_start_time:778886916881844, task_sched_time:778886918277774
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886918789244, ref_stop_time: 778886918849574, actual_exe_time: 60330, task_app_start_time:778886916881844, task_sched_time:778886918784384
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778886918929584, ref_stop_time: 778886919003474, actual_exe_time: 73890, task_app_start_time:778886916881844, task_sched_time:778886918925624
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886919062004, ref_stop_time: 778886919157854, actual_exe_time: 95850, task_app_start_time:778886916881844, task_sched_time:778886919058254
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886920045254, ref_stop_time: 778886920103454, actual_exe_time: 58200, task_app_start_time:778886919185874, task_sched_time:778886920041714
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886920941924, ref_stop_time: 778886921000154, actual_exe_time: 58230, task_app_start_time:778886919185874, task_sched_time:778886920936854
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778886921081634, ref_stop_time: 778886921155584, actual_exe_time: 73950, task_app_start_time:778886919185874, task_sched_time:778886921075334
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778886921214834, ref_stop_time: 778886921311704, actual_exe_time: 96870, task_app_start_time:778886919185874, task_sched_time:778886921210934
