app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778795628921373, ref_stop_time: 778795629308373, actual_exe_time: 387000, task_app_start_time:778795627663322, task_sched_time:778795628913693
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778795630715343, ref_stop_time: 778795630872153, actual_exe_time: 156810, task_app_start_time:778795627663322, task_sched_time:778795630708683
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778795631040573, ref_stop_time: 778795631119563, actual_exe_time: 78990, task_app_start_time:778795629981003, task_sched_time:778795631031153
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 778795631045703, ref_stop_time: 778795631127483, actual_exe_time: 81780, task_app_start_time:778795627663322, task_sched_time:778795630970193
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778795631198223, ref_stop_time: 778795631286903, actual_exe_time: 88680, task_app_start_time:778795627663322, task_sched_time:778795631191383
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 778795632122283, ref_stop_time: 778795632207333, actual_exe_time: 85050, task_app_start_time:778795629981003, task_sched_time:778795632115323
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778795632287103, ref_stop_time: 778795632361263, actual_exe_time: 74160, task_app_start_time:778795629981003, task_sched_time:778795632280383
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778795632422223, ref_stop_time: 778795632505173, actual_exe_time: 82950, task_app_start_time:778795629981003, task_sched_time:778795632418923
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 778795633392573, ref_stop_time: 778795633473033, actual_exe_time: 80460, task_app_start_time:778795632296073, task_sched_time:778795633389783
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778795635529564, ref_stop_time: 778795635609844, actual_exe_time: 80280, task_app_start_time:778795632296073, task_sched_time:778795635526834
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778795635538624, ref_stop_time: 778795635623644, actual_exe_time: 85020, task_app_start_time:778795634613303, task_sched_time:778795635510544
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 778795635729094, ref_stop_time: 778795635802624, actual_exe_time: 73530, task_app_start_time:778795632296073, task_sched_time:778795635725794
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778795635895084, ref_stop_time: 778795635979804, actual_exe_time: 84720, task_app_start_time:778795632296073, task_sched_time:778795635888994
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778795636504234, ref_stop_time: 778795636585144, actual_exe_time: 80910, task_app_start_time:778795634613303, task_sched_time:778795636496494
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 778795636662484, ref_stop_time: 778795636735924, actual_exe_time: 73440, task_app_start_time:778795634613303, task_sched_time:778795636659064
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778795636797784, ref_stop_time: 778795636880704, actual_exe_time: 82920, task_app_start_time:778795634613303, task_sched_time:778795636790944
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778795637793634, ref_stop_time: 778795637873224, actual_exe_time: 79590, task_app_start_time:778795636920784, task_sched_time:778795637789554
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 778795638729004, ref_stop_time: 778795638810724, actual_exe_time: 81720, task_app_start_time:778795636920784, task_sched_time:778795638724024
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778795638885514, ref_stop_time: 778795638959884, actual_exe_time: 74370, task_app_start_time:778795636920784, task_sched_time:778795638882754
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778795639017844, ref_stop_time: 778795639098454, actual_exe_time: 80610, task_app_start_time:778795636920784, task_sched_time:778795639015414
