app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778415430497596, ref_stop_time: 778415430700486, actual_exe_time: 202890, task_app_start_time:778415429222656, task_sched_time:778415430486796
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778415431889596, ref_stop_time: 778415431969306, actual_exe_time: 79710, task_app_start_time:778415429222656, task_sched_time:778415431886416
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 778415432067946, ref_stop_time: 778415432224337, actual_exe_time: 156391, task_app_start_time:778415429222656, task_sched_time:778415432058826
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778415432291267, ref_stop_time: 778415432377097, actual_exe_time: 85830, task_app_start_time:778415429222656, task_sched_time:778415432288807
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778415432457347, ref_stop_time: 778415432536067, actual_exe_time: 78720, task_app_start_time:778415430961816, task_sched_time:778415432453147
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778415433652967, ref_stop_time: 778415433732767, actual_exe_time: 79800, task_app_start_time:778415430961816, task_sched_time:778415433112367
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 778415433811127, ref_stop_time: 778415433927017, actual_exe_time: 115890, task_app_start_time:778415430961816, task_sched_time:778415433808007
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778415433934247, ref_stop_time: 778415434014767, actual_exe_time: 80520, task_app_start_time:778415432698097, task_sched_time:778415433643187
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778415434019087, ref_stop_time: 778415434099937, actual_exe_time: 80850, task_app_start_time:778415430961816, task_sched_time:778415433980897
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778415435344787, ref_stop_time: 778415435422547, actual_exe_time: 77760, task_app_start_time:778415434441397, task_sched_time:778415435337317
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778415435792927, ref_stop_time: 778415435874077, actual_exe_time: 81150, task_app_start_time:778415432698097, task_sched_time:778415435782997
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 778415435992127, ref_stop_time: 778415436110987, actual_exe_time: 118860, task_app_start_time:778415432698097, task_sched_time:778415435985557
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778415436283487, ref_stop_time: 778415436369047, actual_exe_time: 85560, task_app_start_time:778415432698097, task_sched_time:778415436273497
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 778415436303167, ref_stop_time: 778415436463187, actual_exe_time: 160020, task_app_start_time:778415434441397, task_sched_time:778415436296177
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 778415436573347, ref_stop_time: 778415436691097, actual_exe_time: 117750, task_app_start_time:778415434441397, task_sched_time:778415436570467
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778415436754697, ref_stop_time: 778415436837077, actual_exe_time: 82380, task_app_start_time:778415434441397, task_sched_time:778415436750587
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778415437590137, ref_stop_time: 778415437668107, actual_exe_time: 77970, task_app_start_time:778415436167747, task_sched_time:778415437587647
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778415438720088, ref_stop_time: 778415438797728, actual_exe_time: 77640, task_app_start_time:778415436167747, task_sched_time:778415438711148
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 778415438878518, ref_stop_time: 778415438993628, actual_exe_time: 115110, task_app_start_time:778415436167747, task_sched_time:778415438874948
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 778415439052848, ref_stop_time: 778415439133968, actual_exe_time: 81120, task_app_start_time:778415436167747, task_sched_time:778415439049908
