app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778922394911763, ref_stop_time: 778922395021233, actual_exe_time: 109470, task_app_start_time:778922393274183, task_sched_time:778922394900513
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778922396702194, ref_stop_time: 778922396764024, actual_exe_time: 61830, task_app_start_time:778922395593813, task_sched_time:778922396692804
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778922397070114, ref_stop_time: 778922397128614, actual_exe_time: 58500, task_app_start_time:778922393274183, task_sched_time:778922397067894
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778922397273694, ref_stop_time: 778922397351394, actual_exe_time: 77700, task_app_start_time:778922393274183, task_sched_time:778922397258814
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778922397459574, ref_stop_time: 778922397571714, actual_exe_time: 112140, task_app_start_time:778922393274183, task_sched_time:778922397449554
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778922398740154, ref_stop_time: 778922398801834, actual_exe_time: 61680, task_app_start_time:778922395593813, task_sched_time:778922398731184
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778922398863874, ref_stop_time: 778922398939384, actual_exe_time: 75510, task_app_start_time:778922397907684, task_sched_time:778922398847374
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu2, ref_start_time: 778922398923544, ref_stop_time: 778922399000794, actual_exe_time: 77250, task_app_start_time:778922395593813, task_sched_time:778922398917334
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778922399090284, ref_stop_time: 778922399189704, actual_exe_time: 99420, task_app_start_time:778922395593813, task_sched_time:778922399087104
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778922400730804, ref_stop_time: 778922400790594, actual_exe_time: 59790, task_app_start_time:778922397907684, task_sched_time:778922400726604
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 778922400920374, ref_stop_time: 778922400997894, actual_exe_time: 77520, task_app_start_time:778922397907684, task_sched_time:778922400909454
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778922401098904, ref_stop_time: 778922401200094, actual_exe_time: 101190, task_app_start_time:778922397907684, task_sched_time:778922401092004
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 778922401137844, ref_stop_time: 778922401197484, actual_exe_time: 59640, task_app_start_time:778922400221674, task_sched_time:778922401129414
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778922403432725, ref_stop_time: 778922403492695, actual_exe_time: 59970, task_app_start_time:778922400221674, task_sched_time:778922402951375
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778922403564935, ref_stop_time: 778922403626375, actual_exe_time: 61440, task_app_start_time:778922402538245, task_sched_time:778922403415985
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 778922403623135, ref_stop_time: 778922403700955, actual_exe_time: 77820, task_app_start_time:778922400221674, task_sched_time:778922403612035
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778922403786485, ref_stop_time: 778922403882545, actual_exe_time: 96060, task_app_start_time:778922400221674, task_sched_time:778922403783545
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778922405313875, ref_stop_time: 778922405374655, actual_exe_time: 60780, task_app_start_time:778922402538245, task_sched_time:778922405308595
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu2, ref_start_time: 778922405493695, ref_stop_time: 778922405580365, actual_exe_time: 86670, task_app_start_time:778922402538245, task_sched_time:778922405487605
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 778922405669285, ref_stop_time: 778922405769215, actual_exe_time: 99930, task_app_start_time:778922402538245, task_sched_time:778922405663735
