app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779946479573602, ref_stop_time: 779946479779282, actual_exe_time: 205680, task_app_start_time:779946478261432, task_sched_time:779946479562652
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779946480982972, ref_stop_time: 779946481139182, actual_exe_time: 156210, task_app_start_time:779946478261432, task_sched_time:779946480979222
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 779946481237222, ref_stop_time: 779946481315222, actual_exe_time: 78000, task_app_start_time:779946478261432, task_sched_time:779946481229932
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779946481382122, ref_stop_time: 779946481536682, actual_exe_time: 154560, task_app_start_time:779946478261432, task_sched_time:779946481373062
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 779946481622932, ref_stop_time: 779946481705942, actual_exe_time: 83010, task_app_start_time:779946480574972, task_sched_time:779946481615702
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 779946483813652, ref_stop_time: 779946483944663, actual_exe_time: 131011, task_app_start_time:779946482886652, task_sched_time:779946483810262
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779946483827122, ref_stop_time: 779946483908243, actual_exe_time: 81121, task_app_start_time:779946480574972, task_sched_time:779946483654592
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779946484029773, ref_stop_time: 779946484107773, actual_exe_time: 78000, task_app_start_time:779946480574972, task_sched_time:779946484022693
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779946484195373, ref_stop_time: 779946484281323, actual_exe_time: 85950, task_app_start_time:779946480574972, task_sched_time:779946484191923
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779946486110693, ref_stop_time: 779946486174533, actual_exe_time: 63840, task_app_start_time:779946485204303, task_sched_time:779946486106313
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 779946486116363, ref_stop_time: 779946486204053, actual_exe_time: 87690, task_app_start_time:779946482886652, task_sched_time:779946485712593
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779946486325523, ref_stop_time: 779946486400523, actual_exe_time: 75000, task_app_start_time:779946482886652, task_sched_time:779946486321203
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779946486500963, ref_stop_time: 779946486586403, actual_exe_time: 85440, task_app_start_time:779946482886652, task_sched_time:779946486489653
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 779946487066223, ref_stop_time: 779946487147433, actual_exe_time: 81210, task_app_start_time:779946485204303, task_sched_time:779946487058993
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779946487230503, ref_stop_time: 779946487304393, actual_exe_time: 73890, task_app_start_time:779946485204303, task_sched_time:779946487221683
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779946487363463, ref_stop_time: 779946487447043, actual_exe_time: 83580, task_app_start_time:779946485204303, task_sched_time:779946487358603
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 779946488393273, ref_stop_time: 779946488473223, actual_exe_time: 79950, task_app_start_time:779946487536233, task_sched_time:779946488389553
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779946490107473, ref_stop_time: 779946490166304, actual_exe_time: 58831, task_app_start_time:779946487536233, task_sched_time:779946490103693
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu1, ref_start_time: 779946490287054, ref_stop_time: 779946490364664, actual_exe_time: 77610, task_app_start_time:779946487536233, task_sched_time:779946490280124
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779946490455684, ref_stop_time: 779946490537614, actual_exe_time: 81930, task_app_start_time:779946487536233, task_sched_time:779946490446504
