app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779758916587907, ref_stop_time: 779758916697467, actual_exe_time: 109560, task_app_start_time:779758915308707, task_sched_time:779758916568707
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779758918136237, ref_stop_time: 779758918196657, actual_exe_time: 60420, task_app_start_time:779758917046277, task_sched_time:779758918124927
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779758919030567, ref_stop_time: 779758919092517, actual_exe_time: 61950, task_app_start_time:779758915308707, task_sched_time:779758919019017
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779758919827847, ref_stop_time: 779758919893307, actual_exe_time: 65460, task_app_start_time:779758918781687, task_sched_time:779758919824697
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779758919840297, ref_stop_time: 779758919991107, actual_exe_time: 150810, task_app_start_time:779758915308707, task_sched_time:779758919223377
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779758920105977, ref_stop_time: 779758920212357, actual_exe_time: 106380, task_app_start_time:779758915308707, task_sched_time:779758920095627
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779758920172397, ref_stop_time: 779758920318617, actual_exe_time: 146220, task_app_start_time:779758917046277, task_sched_time:779758920164117
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779758920490277, ref_stop_time: 779758920607997, actual_exe_time: 117720, task_app_start_time:779758917046277, task_sched_time:779758920482717
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779758920795767, ref_stop_time: 779758920893448, actual_exe_time: 97681, task_app_start_time:779758917046277, task_sched_time:779758920698207
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 779758921868148, ref_stop_time: 779758921949688, actual_exe_time: 81540, task_app_start_time:779758920517937, task_sched_time:779758921865658
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779758921874538, ref_stop_time: 779758921934838, actual_exe_time: 60300, task_app_start_time:779758918781687, task_sched_time:779758921814478
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779758922063268, ref_stop_time: 779758922182908, actual_exe_time: 119640, task_app_start_time:779758918781687, task_sched_time:779758922053338
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779758922322498, ref_stop_time: 779758922420658, actual_exe_time: 98160, task_app_start_time:779758918781687, task_sched_time:779758922319438
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779758923175038, ref_stop_time: 779758923234498, actual_exe_time: 59460, task_app_start_time:779758922250738, task_sched_time:779758923168618
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779758923412998, ref_stop_time: 779758923474018, actual_exe_time: 61020, task_app_start_time:779758920517937, task_sched_time:779758923396318
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779758923597618, ref_stop_time: 779758923714018, actual_exe_time: 116400, task_app_start_time:779758920517937, task_sched_time:779758923592458
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779758923807498, ref_stop_time: 779758923906978, actual_exe_time: 99480, task_app_start_time:779758920517937, task_sched_time:779758923801078
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779758924999698, ref_stop_time: 779758925060628, actual_exe_time: 60930, task_app_start_time:779758922250738, task_sched_time:779758924995228
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: zip2, ref_start_time: 779758925184228, ref_stop_time: 779758925300718, actual_exe_time: 116490, task_app_start_time:779758922250738, task_sched_time:779758925177688
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 779758925389518, ref_stop_time: 779758925488368, actual_exe_time: 98850, task_app_start_time:779758922250738, task_sched_time:779758925387208
